timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659643056307,559,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,559,0,118
1659643056276,599,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,599,0,114
1659643056483,487,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,487,0,106
1659643049399,7579,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,7579,0,7132
1659643056343,657,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,657,0,0
1659643056303,697,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,697,0,0
1659643056446,603,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,603,0,0
1659643056566,513,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,513,0,127
1659643056505,578,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,578,0,0
1659643056554,532,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,532,0,0
1659643056685,494,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,494,0,115
1659643056760,488,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,488,0,106
1659643056685,575,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,575,0,0
1659643049692,7572,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,7572,0,7132
1659643056537,765,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,765,0,0
1659643056768,570,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,570,0,0
1659643056813,767,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,767,0,0
1659643056876,715,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,715,0,0
1659643056851,807,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,807,0,0
1659643057000,657,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,657,0,106
1659643056977,745,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,745,0,0
1659643057079,710,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,710,0,0
1659643056813,1033,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,1033,0,0
1659643057000,854,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,854,0,0
1659643056866,990,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,990,0,0
1659643056970,898,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,898,0,0
1659643057049,835,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,835,0,0
1659643057087,848,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,848,0,0
1659643057260,678,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,678,0,107
1659643057083,869,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,869,0,0
1659643057189,780,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,780,0,0
1659643057303,686,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,686,0,109
1659643057263,989,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,989,0,0
1659643057249,1038,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,1038,0,0
1659643057846,639,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,639,0,110
1659643057855,676,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,676,0,106
1659643057722,851,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,851,0,0
1659643057580,997,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,997,0,0
1659643057591,1014,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,1014,0,0
1659643057856,749,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,749,0,0
1659643057693,914,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,914,0,0
1659643057789,873,HTTP Request,200,OK,text,true,,2662,24,24,https://swapi.dev/api/films/2/,873,0,0
1659643057884,746,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,746,0,111
1659643057693,936,HTTP Request,200,OK,text,true,,2579,24,24,https://swapi.dev/api/films/1/,936,0,0
1659643057936,804,HTTP Request,200,OK,text,true,,929,24,24,https://swapi.dev/api/people/2/,804,0,109
1659643057952,863,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,863,0,112
1659643057938,886,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,886,0,0
1659643057989,862,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,862,0,0
1659643057969,918,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,918,0,0
1659643057868,1044,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,1044,0,0
1659643051259,7723,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,7723,0,7142
1659643058573,436,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,436,0,116
1659643058252,814,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,814,0,0
1659643058578,611,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,611,0,111
1659643058605,665,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,665,0,112
1659643058607,692,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,692,0,116
1659643058605,699,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,699,0,115
1659643058715,632,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,632,0,0
1659643058756,619,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,619,0,117
1659643058756,677,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,677,0,106
1659643058287,1152,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,1152,0,0
1659643058756,697,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,697,0,121
1659643058756,701,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,701,0,110
1659643058485,979,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,979,0,0
1659643058715,789,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,789,0,0
1659643058531,975,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,975,0,0
1659643058756,752,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,752,0,121
1659643058887,633,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,633,0,108
1659643058912,619,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,619,0,111
1659643058740,801,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,801,0,0
1659643058815,755,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,755,0,0
1659643059066,536,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,536,0,137
1659643058824,878,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,878,0,0
1659643059348,450,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,450,0,109
1659643058851,1018,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,1018,0,0
1659643059270,622,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,622,0,0
1659643059219,673,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,673,0,0
1659643058981,917,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,917,0,0
1659643059009,900,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,900,0,0
1659643059304,704,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,704,0,0
1659643059299,753,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,753,0,0
1659643059458,657,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,657,0,0
1659643059453,684,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,684,0,0
1659643059375,804,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,804,0,0
1659643059731,448,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,448,0,113
1659643059439,803,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,803,0,107
1659643059433,821,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,821,0,0
1659643059506,759,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,759,0,0
1659643059531,774,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,774,0,0
1659643059504,806,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,806,0,0
1659643059464,848,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,848,0,0
1659643059541,782,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,782,0,0
1659643059508,845,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,845,0,0
1659643059869,518,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,518,0,107
1659643059520,916,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,916,0,0
1659643059570,871,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,871,0,0
1659643059602,902,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,902,0,0
1659643059898,607,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,607,0,0
1659643059798,717,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,717,0,0
1659643059892,633,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,633,0,0
1659643059909,741,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,741,0,0
1659643060115,614,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,614,0,0
1659643060009,697,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,697,0,0
1659643059892,799,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,799,0,0
1659643053122,7564,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,7564,0,7136
1659643060265,522,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,522,0,109
1659643060312,484,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,484,0,108
1659643060235,581,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,581,0,0
1659643060310,577,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,577,0,110
1659643060053,840,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,840,0,0
1659643060305,591,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,591,0,0
1659643060137,765,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,765,0,0
1659643060254,656,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,656,0,0
1659643060235,701,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,701,0,0
1659643060441,516,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,516,0,106
1659643060353,645,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,645,0,0
1659643060242,761,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,761,0,0
1659643060436,589,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,589,0,0
1659643060387,674,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,674,0,0
1659643060526,545,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,545,0,105
1659643060507,583,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,583,0,115
1659643060505,606,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,606,0,0
1659643060651,504,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,504,0,109
1659643060516,685,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,685,0,0
1659643060754,511,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,511,0,108
1659643060894,373,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,373,0,105
1659643060754,520,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,520,0,0
1659643060754,520,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,520,0,111
1659643060797,563,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,563,0,0
1659643060897,495,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,495,0,113
1659643060903,489,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,489,0,112
1659643060817,576,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,576,0,0
1659643060911,551,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,551,0,105
1659643060999,476,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,476,0,108
1659643060888,612,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,612,0,0
1659643060789,711,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,711,0,0
1659643061026,477,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,477,0,105
1659643060938,590,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,590,0,108
1659643061111,492,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,492,0,109
1659643061005,650,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,650,0,0
1659643046150,15598,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,15598,0,15142
1659643060958,729,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,729,0,0
1659643061063,624,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,624,0,0
1659643061071,616,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,616,0,0
1659643061091,701,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,701,0,0
1659643061265,597,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,597,0,0
1659643061252,639,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,639,0,106
1659643061393,555,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,555,0,107
1659643061155,804,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,804,0,0
1659643061275,705,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,705,0,0
1659643061267,903,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,903,0,0
1659643061392,801,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,801,0,0
1659643046587,15600,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,15600,0,15146
1659643061392,880,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,880,0,0
1659643061360,932,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,932,0,0
1659643061767,538,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,538,0,106
1659643061274,1040,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,1040,0,0
1659643061462,862,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,862,0,0
1659643061656,679,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,679,0,127
1659643061503,834,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,834,0,0
1659643061475,936,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,936,0,0
1659643061528,975,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,975,0,0
1659643061500,1072,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,1072,0,0
1659643061500,1120,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,1120,0,0
1659643061767,853,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,853,0,0
1659643061767,862,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,862,0,0
1659643062292,480,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,480,0,110
1659643061863,907,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,907,0,0
1659643061603,1164,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,1164,0,0
1659643061948,846,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,846,0,0
1659643061767,1035,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,1035,0,0
1659643061891,931,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,931,0,0
1659643061980,867,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,867,0,0
1659643061792,1112,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,1112,0,0
1659643061959,967,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,967,0,0
1659643062272,655,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,655,0,0
1659643062170,803,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,803,0,0
1659643062315,660,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,660,0,110
1659643062572,467,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,467,0,127
1659643062335,707,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,707,0,0
1659643062629,426,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,426,0,107
1659643062305,758,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,758,0,0
1659643062264,892,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,892,0,0
1659643062264,895,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,895,0,0
1659643062337,905,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,905,0,0
1659643062324,893,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,893,0,0
1659643062621,666,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,666,0,109
1659643062411,916,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,916,0,0
1659643062503,830,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,830,0,0
1659643062927,449,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,449,0,109
1659643062847,544,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,544,0,110
1659643062781,615,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,615,0,108
1659643062904,518,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,518,0,111
1659643062927,540,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,540,0,112
1659643062781,731,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,731,0,0
1659643062781,785,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,785,0,0
1659643062802,823,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,823,0,0
1659643062975,658,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,658,0,0
1659643063159,482,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,482,0,113
1659643062794,868,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,868,0,0
1659643062973,703,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,703,0,107
1659643062822,961,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,961,0,0
1659643063042,737,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,737,0,0
1659643063055,723,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,723,0,0
1659643063039,731,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,731,0,0
1659643063287,438,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,438,0,109
1659643063063,849,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,849,0,0
1659643063333,632,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,632,0,109
1659643063327,653,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,653,0,111
1659643063287,734,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,734,0,0
1659643063567,482,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,482,0,112
1659643063156,893,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,893,0,0
1659643063391,687,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,687,0,0
1659643063376,779,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,779,0,0
1659643063626,543,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,543,0,109
1659643063422,767,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,767,0,0
1659643063396,810,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,810,0,0
1659643063633,648,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,648,0,0
1659643063512,768,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,768,0,0
1659643063676,578,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,578,0,0
1659643063467,855,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,855,0,0
1659643063809,524,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,524,0,107
1659643063809,544,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,544,0,111
1659643063913,467,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,467,0,108
1659643063641,793,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,793,0,0
1659643063809,681,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,681,0,0
1659643064049,468,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,468,0,110
1659643063809,751,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,751,0,0
1659643063809,766,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,766,0,0
1659643063980,666,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,666,0,0
1659643063966,695,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,695,0,0
1659643064078,630,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,630,0,0
1659643064306,488,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,488,0,112
1659643064049,683,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,683,0,0
1659643064169,642,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,642,0,0
1659643064306,554,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,554,0,109
1659643057338,7521,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,7521,0,7138
1659643064333,575,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,575,0,0
1659643064156,769,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,769,0,0
1659643064022,908,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,908,0,0
1659643064306,652,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,652,0,0
1659643064189,779,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,779,0,0
1659643064560,419,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,419,0,111
1659643064322,662,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,662,0,0
1659643064490,512,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,512,0,111
1659643064206,824,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,824,0,0
1659643064380,679,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,679,0,0
1659643064517,555,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,555,0,0
1659643064353,734,HTTP Request,200,OK,text,true,,2579,30,30,https://swapi.dev/api/films/1/,734,0,0
1659643064434,704,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,704,0,0
1659643064708,547,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,547,0,106
1659643064661,668,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,668,0,0
1659643064646,689,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,689,0,0
1659643064575,768,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,768,0,0
1659643064926,427,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,427,0,112
1659643064930,449,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,449,0,108
1659643064811,571,HTTP Request,200,OK,text,true,,2662,30,30,https://swapi.dev/api/films/2/,571,0,0
1659643064968,530,HTTP Request,200,OK,text,true,,929,30,30,https://swapi.dev/api/people/2/,530,0,112
